,surname,firstname,music,nationality,birth,death,youtube_title,youtube_id,similarity,piano_solo_prob,audio_name,audio_duration,giant_midi_piano,split,surname_in_youtube_title,fullname,era
1616,Albinoni,Tomaso,"Violin Sonata in B-flat major, T.So 34",Italian,1671,1751,"Violin Sonata in B-Flat Major, T. So 34: I. Allemanda",1gpE8nLRPWI,0.9,0.0036321194,"Albinoni, Tomaso, Violin Sonata in B-flat major, T.So 34, 1gpE8nLRPWI",345.45746875,0.0,,0.0,Tomaso Albinoni,Baroque
5823,Bach,Johann Sebastian,"Ach bleib bei uns, Herr Jesu Christ, BWV 649",British,1685,1750,"J.S. Bach - BWV 649 - Ach bleib bei uns, Herr Jesu Christ",icvPfYwx7uc,1.0,0.011069182,"Bach, Johann Sebastian, Ach bleib bei uns, Herr Jesu Christ, BWV 649, icvPfYwx7uc",147.06146875,0.0,,1.0,Johann Sebastian Bach,Baroque
5824,Bach,Johann Sebastian,"Ach Gott und Herr, BWV 692",British,1685,1750,JS Bach : Chorals Kirnberger   Ach Gott und herr   BWV 692,NLC94JTPQjs,1.0,0.070431404,"Bach, Johann Sebastian, Ach Gott und Herr, BWV 692, NLC94JTPQjs",142.66946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5825,Bach,Johann Sebastian,"Ach Gott und Herr, BWV 714",British,1685,1750,J.S. Bach - BWV 714 - Ach Gott und Herr,mD0S9wcrNGA,1.0,0.020119948,"Bach, Johann Sebastian, Ach Gott und Herr, BWV 714, mD0S9wcrNGA",163.29746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5826,Bach,Johann Sebastian,"Ach Gott vom Himmel sieh darein, BWV 741",British,1685,1750,J.S. Bach - BWV 741 - Ach Gott vom Himmel sieh' darein,Knn0ReNOZWE,1.0,0.0061380877,"Bach, Johann Sebastian, Ach Gott vom Himmel sieh darein, BWV 741, Knn0ReNOZWE",382.89746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5827,Bach,Johann Sebastian,"Ach Gott, vom Himmel sieh darein, BWV 2",British,1685,1750,"Johann Sebastian Bach. Ach Gott, vom Himmel sieh darein, BWV 2",M59VFmDMIVo,1.0,0.023652857,"Bach, Johann Sebastian, Ach Gott, vom Himmel sieh darein, BWV 2, M59VFmDMIVo",997.92146875,0.0,,1.0,Johann Sebastian Bach,Baroque
5828,Bach,Johann Sebastian,"Ach Gott, wie manches Herzeleid, BWV 3",British,1685,1750,"J. S. Bach:  Ach Gott, wie manches Herzeleid (BWV 3) (Gardiner)",Khj8fcaklZE,1.0,0.0077059404,"Bach, Johann Sebastian, Ach Gott, wie manches Herzeleid, BWV 3, Khj8fcaklZE",1366.23746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5829,Bach,Johann Sebastian,"Ach Gott, wie manches Herzeleid, BWV 58",British,1685,1750,"J.S. Bach - Cantata BWV 58 ""Ach Gott, wie manches Herzeleid"" (J.S. Bach Foundation)",Rf7ShfqRlxM,1.0,0.0067042364,"Bach, Johann Sebastian, Ach Gott, wie manches Herzeleid, BWV 58, Rf7ShfqRlxM",954.39746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5830,Bach,Johann Sebastian,"Ach Herr, mich armen Sünder, BWV 135",British,1685,1750,"J. S. Bach: Ach Herr, mich armen Sünder (BWV 135) (Koopman)",A8JWwEIl8gc,1.0,0.030312037,"Bach, Johann Sebastian, Ach Herr, mich armen Sünder, BWV 135, A8JWwEIl8gc",893.26946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5831,Bach,Johann Sebastian,"Ach Herr, mich armen Sünder, BWV 742",British,1685,1750,"J.S. Bach - 'Ach Herr, mich armen Sünder' (BWV 742)",LxwcvL9m1qM,1.0,0.046638716,"Bach, Johann Sebastian, Ach Herr, mich armen Sünder, BWV 742, LxwcvL9m1qM",175.06946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5832,Bach,Johann Sebastian,"Ach wie flüchtig, ach wie nichtig, BWV 26",British,1685,1750,"J. S.  Bach – Kantate  BWV 26 ""Ach wie flüchtig, ach wie nichtig""",lHORrRBuZWI,0.8888888888888888,0.018332174,"Bach, Johann Sebastian, Ach wie flüchtig, ach wie nichtig, BWV 26, lHORrRBuZWI",882.14546875,0.0,,1.0,Johann Sebastian Bach,Baroque
5833,Bach,Johann Sebastian,"Ach! ich sehe, itzt, da ich zur Hochzeit gehe, BWV 162",British,1685,1750,"J.S. Bach - Kantate BWV 162 “Ach! ich sehe, itzt, da ich zur Hochzeit gehe""",ITb8j7MbJBs,1.0,0.012426752,"Bach, Johann Sebastian, Ach! ich sehe, itzt, da ich zur Hochzeit gehe, BWV 162, ITb8j7MbJBs",965.19746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5834,Bach,Johann Sebastian,"Ach, dass nicht die letzte Stunde, BWV 439",British,1685,1750,"J.S. Bach: Ach, dass nicht die letzte Stunde, BWV 439",hItI9ITDniw,1.0,0.008547446,"Bach, Johann Sebastian, Ach, dass nicht die letzte Stunde, BWV 439, hItI9ITDniw",110.26946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5835,Bach,Johann Sebastian,"Ach, lieben Christen, seid getrost, BWV 114",British,1685,1750,"Johann Sebastian Bach - CANTATA `ACH, LIEBEN CHRISTEN, SEID GETROST` BWV 114",Ce50aJIIc70,1.0,0.025523206,"Bach, Johann Sebastian, Ach, lieben Christen, seid getrost, BWV 114, Ce50aJIIc70",1463.04146875,0.0,,1.0,Johann Sebastian Bach,Baroque
5836,Bach,Johann Sebastian,"Ach, was ist doch unser Leben, BWV 743",British,1685,1750,"Johann Sebastian Bach -- Ach, was ist doch unser Leben, BWV 743. Mstislav Rostroprovich (!)",wzz_0pwR8Bo,1.0,0.03598779,"Bach, Johann Sebastian, Ach, was ist doch unser Leben, BWV 743, wzz_0pwR8Bo",318.49346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5837,Bach,Johann Sebastian,"Ach, was soll ich Sünder machen, BWV 770",British,1685,1750,"J. S. Bach Partita ""Ach, was soll ich Sünder machen"" BWV 770",y0ow_Y9JUic,1.0,0.17624742,"Bach, Johann Sebastian, Ach, was soll ich Sünder machen, BWV 770, y0ow_Y9JUic",889.20146875,0.0,,1.0,Johann Sebastian Bach,Baroque
5838,Bach,Johann Sebastian,"Adagio in G major, BWV 968",British,1685,1750,Bach - Adagio in G major BWV 968 - Haugsand | Netherlands Bach Society,d5Zd8_YOlDo,1.0,0.1529779,"Bach, Johann Sebastian, Adagio in G major, BWV 968, d5Zd8_YOlDo",204.62546875,0.0,,1.0,Johann Sebastian Bach,Baroque
5839,Bach,Johann Sebastian,"Air in F major, BWV Anh.131",British,1685,1750,"Bach, Air in F major, BWV Anh 131",ofljU7lmZMA,1.0,0.8921551,"Bach, Johann Sebastian, Air in F major, BWV Anh.131, ofljU7lmZMA",60.15746875,1.0,train,1.0,Johann Sebastian Bach,Baroque
5840,Bach,Johann Sebastian,"Air with Variations in C minor, BWV 991",British,1685,1750,Air with Variations in C minor BWV 991 Bach,FpzuuLfUuAY,1.0,0.07932701,"Bach, Johann Sebastian, Air with Variations in C minor, BWV 991, FpzuuLfUuAY",243.72146875,0.0,,1.0,Johann Sebastian Bach,Baroque
5841,Bach,Johann Sebastian,"Alla breve in D major, BWV 589",British,1685,1750,"JS Bach / Marie-Claire Alain, 1962: Alla Breve in D Major, BWV 589",25jmXG--CpI,1.0,0.00918707,"Bach, Johann Sebastian, Alla breve in D major, BWV 589, 25jmXG--CpI",309.99746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5842,Bach,Johann Sebastian,"Alle Menschen müssen sterben, BWV 643",British,1685,1750,"Alle Menschen müssen sterben, BWV 643, by J.S. Bach",_tJXuVr5Pds,1.0,0.010064054,"Bach, Johann Sebastian, Alle Menschen müssen sterben, BWV 643, _tJXuVr5Pds",269.67746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5843,Bach,Johann Sebastian,"Allein Gott in der Höh sei Ehr, BWV 260",British,1685,1750,"Bach ‐ 14 Chorale∶ Allein Gott in der Hoh sei Ehr, BWV 260",5jobgpTuviw,0.9,0.025905209,"Bach, Johann Sebastian, Allein Gott in der Höh sei Ehr, BWV 260, 5jobgpTuviw",68.25746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5844,Bach,Johann Sebastian,"Allein Gott in der Höh sei Ehr, BWV 662",British,1685,1750,J.S. Bach : Allein Gott in der Höh' sei Ehr BWV 662,JSrkH7E1PC4,1.0,0.057911392,"Bach, Johann Sebastian, Allein Gott in der Höh sei Ehr, BWV 662, JSrkH7E1PC4",448.02146875,0.0,,1.0,Johann Sebastian Bach,Baroque
5845,Bach,Johann Sebastian,"Allein Gott in der Höh sei Ehr, BWV 663",British,1685,1750,Bach - Allein Gott in der Höh sei Ehr BWV 663 - Smits | Netherlands Bach Society,Jk03Ec3pjKY,1.0,0.02915349,"Bach, Johann Sebastian, Allein Gott in der Höh sei Ehr, BWV 663, Jk03Ec3pjKY",412.34546875,0.0,,1.0,Johann Sebastian Bach,Baroque
5846,Bach,Johann Sebastian,"Allein Gott in der Höh sei Ehr, BWV 715",British,1685,1750,J.S. Bach - BWV 715 - Allein Gott in der Höh' sei Ehr',3Eu4GdfJ9cA,1.0,0.018851167,"Bach, Johann Sebastian, Allein Gott in der Höh sei Ehr, BWV 715, 3Eu4GdfJ9cA",110.88146875,0.0,,1.0,Johann Sebastian Bach,Baroque
5847,Bach,Johann Sebastian,"Allein Gott in der Höh sei Ehr, BWV 717",British,1685,1750,J.S. Bach - BWV 717 - Allein Gott in der Höh' sei Ehr',d3Fkr_P34k8,1.0,0.015410415,"Bach, Johann Sebastian, Allein Gott in der Höh sei Ehr, BWV 717, d3Fkr_P34k8",225.21746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5848,Bach,Johann Sebastian,"Allein Gott in der Höh' sei Ehr', BWV 711",British,1685,1750,J.S. Bach - BWV 711 - Allein Gott in der Höh' sei Ehr',CMA9mXI1iLs,1.0,0.009659278,"Bach, Johann Sebastian, Allein Gott in der Höh' sei Ehr', BWV 711, CMA9mXI1iLs",202.89746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5849,Bach,Johann Sebastian,"Allein Gott in der Höh sei Ehr', BWV 771",British,1685,1750,"J.S. Bach: Allein Gott in der Höh Ehr, BWV 771",Bekaz0frWxo,0.9,0.051178645,"Bach, Johann Sebastian, Allein Gott in der Höh sei Ehr', BWV 771, Bekaz0frWxo",1141.38146875,0.0,,1.0,Johann Sebastian Bach,Baroque
5850,Bach,Johann Sebastian,"Allein zu dir, Herr Jesu Christ, BWV 33",British,1685,1750,"J. S. Bach:  Allein zu dir, Herr Jesu Christ (BWV 33) (Koopman)",M1mvUleTS4Q,1.0,0.0130172325,"Bach, Johann Sebastian, Allein zu dir, Herr Jesu Christ, BWV 33, M1mvUleTS4Q",1261.83746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5851,Bach,Johann Sebastian,"Allemande and Courante in A major, BWV 838",British,1685,1750,Allemande & Courante in A Major (BWV 838) for Violin & Cello,60fFDQUUkGg,0.7777777777777778,0.010931242,"Bach, Johann Sebastian, Allemande and Courante in A major, BWV 838, 60fFDQUUkGg",176.18546875,0.0,,0.0,Johann Sebastian Bach,Baroque
5852,Bach,Johann Sebastian,"Allemande in A minor, BWV 835",British,1685,1750,"Allemande in A minor, EngK 74 - Johann Philipp Kirnberger",uq0KCEMAWWk,0.5714285714285714,,,,,,,Johann Sebastian Bach,Baroque
5853,Bach,Johann Sebastian,"Allemande in C minor, BWV 834",British,1685,1750,Allemande in C Minor (BWV 834) for Harp,0lx-kPXgPw8,0.8571428571428571,0.7907991,"Bach, Johann Sebastian, Allemande in C minor, BWV 834, 0lx-kPXgPw8",285.98546875,1.0,train,0.0,Johann Sebastian Bach,Baroque
5854,Bach,Johann Sebastian,"Allemande in G minor, BWV 836",British,1685,1750,"Bach: Allemande in G Minor, BWV 836 (Urtext Edition)",mCCux8jvhkA,1.0,0.9528251,"Bach, Johann Sebastian, Allemande in G minor, BWV 836, mCCux8jvhkA",155.73746875,1.0,train,1.0,Johann Sebastian Bach,Baroque
5855,Bach,Johann Sebastian,"Allemande in G minor, BWV 837",British,1685,1750,"J.S. Bach: Allemande in G Minor, BWV 837 (Fragment)",rC-kHteorhk,1.0,0.11927947,"Bach, Johann Sebastian, Allemande in G minor, BWV 837, rC-kHteorhk",82.04546875,0.0,,1.0,Johann Sebastian Bach,Baroque
5856,Bach,Johann Sebastian,"Alles mit Gott und nichts ohn' ihn, BWV 1127",British,1685,1750,Alles mit Gott und nichts ohn' ihn (BWV 1127 - J.S. Bach) Score Animation,UmuR__TaZKQ,1.0,0.0043409625,"Bach, Johann Sebastian, Alles mit Gott und nichts ohn' ihn, BWV 1127, UmuR__TaZKQ",919.47746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5857,Bach,Johann Sebastian,"Alles nur nach Gottes Willen, BWV 72",British,1685,1750,"Johann Sebastian BACH/CANTATA -BWV 72 ""Alles nur nach Gottes willen"" [Score-Video]",LUyqsR9mBFo,1.0,0.011719798,"Bach, Johann Sebastian, Alles nur nach Gottes Willen, BWV 72, LUyqsR9mBFo",896.47346875,0.0,,0.0,Johann Sebastian Bach,Baroque
5858,Bach,Johann Sebastian,"Alles, was von Gott geboren, BWV 80a",British,1685,1750,"Bach - Cantate BWV 80a - Alles, was von Gott geboren",MiYEp3wP33o,1.0,0.012737474,"Bach, Johann Sebastian, Alles, was von Gott geboren, BWV 80a, MiYEp3wP33o",897.55346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5859,Bach,Johann Sebastian,"Als der gütige Gott vollenden wollt sein Wort, BWV 264",British,1685,1750,Bach - Als der gütige Gott vollenden wollt sein Wort,I69tdLLbIyw,0.8181818181818182,0.6751752,"Bach, Johann Sebastian, Als der gütige Gott vollenden wollt sein Wort, BWV 264, I69tdLLbIyw",41.25746875,1.0,train,1.0,Johann Sebastian Bach,Baroque
5860,Bach,Johann Sebastian,"Also hat Gott die Welt geliebt, BWV 68",British,1685,1750,"J. S. Bach: Also hat Gott die Welt geliebt, cantata no. 68. Koopman",j13wMhdoOOw,0.8888888888888888,0.01999728,"Bach, Johann Sebastian, Also hat Gott die Welt geliebt, BWV 68, j13wMhdoOOw",902.16146875,0.0,,1.0,Johann Sebastian Bach,Baroque
5861,Bach,Johann Sebastian,"Das alte Jahr vergangen ist, BWV 288",British,1685,1750,"J.S. Bach: Das alte Jahr vergangen ist, BWV 288",Zf96Ha1gtgI,1.0,0.018110352,"Bach, Johann Sebastian, Das alte Jahr vergangen ist, BWV 288, Zf96Ha1gtgI",55.51346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5862,Bach,Johann Sebastian,"Am Abend aber desselbigen Sabbats, BWV 42",British,1685,1750,"J.S. Bach / Am Abend aber desselbigen Sabbats, BWV 42 (Herreweghe)",0pE9YBSYS-E,1.0,0.0068849535,"Bach, Johann Sebastian, Am Abend aber desselbigen Sabbats, BWV 42, 0pE9YBSYS-E",1567.58546875,0.0,,1.0,Johann Sebastian Bach,Baroque
5863,Bach,Johann Sebastian,"Amore traditore, BWV 203",British,1685,1750,"Ton Koopman & Klaus Mertens: Bach - Cantata Amore Traditore, BWV 203 (2000)",uFNyc2eLW5c,1.0,0.011920714,"Bach, Johann Sebastian, Amore traditore, BWV 203, uFNyc2eLW5c",739.51346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5864,Bach,Johann Sebastian,"An Wasserflüssen Babylon, BWV 267",British,1685,1750,"JS Bach - An Wasserflüssen Babylon, BWV 267",EjGdq07Fkbo,1.0,0.014623181,"Bach, Johann Sebastian, An Wasserflüssen Babylon, BWV 267, EjGdq07Fkbo",131.07746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5865,Bach,Johann Sebastian,"An Wasserflüssen Babylon, BWV 653",British,1685,1750,Bach - An Wasserflüssen Babylon BWV 653 - Van Doeselaar | Netherlands Bach Society,dh6QDQt2Hbg,1.0,0.09163174,"Bach, Johann Sebastian, An Wasserflüssen Babylon, BWV 653, dh6QDQt2Hbg",352.40546875,0.0,,1.0,Johann Sebastian Bach,Baroque
5866,Bach,Johann Sebastian,"Andante in G minor, BWV 969",British,1685,1750,"Bach, Andante in G minor, BWV 969, Piano",IN5Ma07uT5M,1.0,0.8467406,"Bach, Johann Sebastian, Andante in G minor, BWV 969, IN5Ma07uT5M",111.02546875,1.0,train,1.0,Johann Sebastian Bach,Baroque
5867,Bach,Johann Sebastian,"Angenehmes Wiederau, BWV 30a",British,1685,1750,"Bach - Cantate BWV 30a - Angenehmes Wiederau, freue dich in deinen Auen!",BVSAI5EwPG4,1.0,0.007458414,"Bach, Johann Sebastian, Angenehmes Wiederau, BWV 30a, BVSAI5EwPG4",1978.59746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5868,Bach,Johann Sebastian,"Applicatio in C major, BWV 994",British,1685,1750,"Bach: Applicatio in C Major, BWV 994 (Urtext Edition)",eT0Qcf4C0fI,1.0,0.8989724,"Bach, Johann Sebastian, Applicatio in C major, BWV 994, eT0Qcf4C0fI",72.03746875,1.0,train,1.0,Johann Sebastian Bach,Baroque
5869,Bach,Johann Sebastian,"Ärgre dich, o Seele, nicht, BWV 186a",British,1685,1750,"J. S.  Bach - Cantate  BWV 186 “Ärgre dich, o Seele, nicht”",HFty736iJUk,0.875,0.0111138625,"Bach, Johann Sebastian, Ärgre dich, o Seele, nicht, BWV 186a, HFty736iJUk",1663.09346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5870,Bach,Johann Sebastian,"Ärgre dich, o Seele, nicht, BWV 186",British,1685,1750,"J. S.  Bach - Cantate  BWV 186 “Ärgre dich, o Seele, nicht”",HFty736iJUk,1.0,0.0111138625,"Bach, Johann Sebastian, Ärgre dich, o Seele, nicht, BWV 186, HFty736iJUk",1663.09346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5871,Bach,Johann Sebastian,"Aria in F major, BWV 587",British,1685,1750,"J.S. Bach, Aria in F major BWV 587 - Johann Vexo, organ",a5hS2XUn08w,1.0,0.015949754,"Bach, Johann Sebastian, Aria in F major, BWV 587, a5hS2XUn08w",189.64946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5872,Bach,Johann Sebastian,"Aria variata in A minor, BWV 989",British,1685,1750,J. S. Bach - Aria variata in A minor BWV 989,cpgCkQXmz8g,1.0,0.9145476,"Bach, Johann Sebastian, Aria variata in A minor, BWV 989, cpgCkQXmz8g",582.22946875,1.0,train,1.0,Johann Sebastian Bach,Baroque
5873,Bach,Johann Sebastian,"Auf Christi Himmelfahrt allein, BWV 128",British,1685,1750,J. S. Bach:  Auf Christi Himmelfahrt allein (BWV 128) (Koopman),_hOcLkaw-iA,1.0,0.01359055,"Bach, Johann Sebastian, Auf Christi Himmelfahrt allein, BWV 128, _hOcLkaw-iA",923.25746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5874,Bach,Johann Sebastian,"Auf, auf! die rechte Zeit ist hier, BWV 440",British,1685,1750,"J.S. Bach: Auf, auf! Die rechte Zeit ist hier, BWV 440",AHX4osTuvWo,1.0,0.021342948,"Bach, Johann Sebastian, Auf, auf! die rechte Zeit ist hier, BWV 440, AHX4osTuvWo",88.95746875,0.0,,1.0,Johann Sebastian Bach,Baroque
5875,Bach,Johann Sebastian,"Auf, auf! mein Herz, mit Freuden, BWV 441",British,1685,1750,"Aafje Heynis; ""Auf mein Herz mit Freuden"";  BWV 441; Johann Sebastian Bach",wC7QJInfSgI,1.0,0.020426437,"Bach, Johann Sebastian, Auf, auf! mein Herz, mit Freuden, BWV 441, wC7QJInfSgI",121.21346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5876,Bach,Johann Sebastian,"Auf, schmetternde Töne der muntern Trompeten, BWV 207a",British,1685,1750,"Bach - Cantata Auf, schmetternde Töne BWV 207a - Van Veldhoven | Netherlands Bach Society",yODGh-m4Ovo,0.6666666666666666,0.0018031577,"Bach, Johann Sebastian, Auf, schmetternde Töne der muntern Trompeten, BWV 207a, yODGh-m4Ovo",1974.52946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5877,Bach,Johann Sebastian,"Aus der Tiefe rufe ich, Herr, zu dir, BWV 131",British,1685,1750,"Bach - ""Aus der Tiefen rufe ich, Herr, zu dir"" BWV 131/ Jos van Veldhoven",vUofsCL03l0,0.9090909090909092,0.014199464,"Bach, Johann Sebastian, Aus der Tiefe rufe ich, Herr, zu dir, BWV 131, vUofsCL03l0",1384.12946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5878,Bach,Johann Sebastian,"Aus tiefer Not schrei ich zu dir, BWV 38",British,1685,1750,"J.S. Bach / Aus tiefer Not schrei ich zu dir, BWV 38 (Herreweghe)",zjHzIFWKPOA,1.0,0.03780895,"Bach, Johann Sebastian, Aus tiefer Not schrei ich zu dir, BWV 38, zjHzIFWKPOA",1012.96946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5879,Bach,Johann Sebastian,"Barmherziges Herze der ewigen Liebe, BWV 185",British,1685,1750,"J.S. Bach - Cantata BWV 185 ""Barmherziges Herze der ewigen Liebe"" (J.S. Bach Foundation)",YP3m_8nzOVc,1.0,0.015469427,"Bach, Johann Sebastian, Barmherziges Herze der ewigen Liebe, BWV 185, YP3m_8nzOVc",1013.86946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5880,Bach,Johann Sebastian,"Befiehl du deine Wege, BWV 270",British,1685,1750,Bach ‐ 18 BWV 270∶ Befiehl du deine Wege,31KYrT0yS_4,1.0,0.021720031,"Bach, Johann Sebastian, Befiehl du deine Wege, BWV 270, 31KYrT0yS_4",89.06546875,0.0,,1.0,Johann Sebastian Bach,Baroque
5881,Bach,Johann Sebastian,"Befiehl du deine Wege, BWV 271",British,1685,1750,"J.S. Bach: Befiehl du deine Wege, BWV 271",3C_e5KCaYk8,1.0,0.04174782,"Bach, Johann Sebastian, Befiehl du deine Wege, BWV 271, 3C_e5KCaYk8",55.40546875,0.0,,1.0,Johann Sebastian Bach,Baroque
5882,Bach,Johann Sebastian,"Befiehl du deine Wege, BWV 272",British,1685,1750,J.S.Bach - Chorale 'Befiehl du deine Wege' BWV 272,YdAOD4tIN7I,1.0,0.0066642347,"Bach, Johann Sebastian, Befiehl du deine Wege, BWV 272, YdAOD4tIN7I",63.82946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5883,Bach,Johann Sebastian,"Beglückter Stand getreuer Seelen, BWV 442",British,1685,1750,"J.S. Bach: Beglückter Stand getreuer Seelen!, BWV 442",y3IVg_8jmwA,1.0,0.00027499493,"Bach, Johann Sebastian, Beglückter Stand getreuer Seelen, BWV 442, y3IVg_8jmwA",180.07346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5884,Bach,Johann Sebastian,"Bekennen will ich seinen Namen, BWV 200",British,1685,1750,Bach - Cantate BWV 200 - Bekennen will ich seinen Namen,NT5oaPq1KD8,1.0,0.009201935,"Bach, Johann Sebastian, Bekennen will ich seinen Namen, BWV 200, NT5oaPq1KD8",233.06546875,0.0,,1.0,Johann Sebastian Bach,Baroque
5885,Bach,Johann Sebastian,"Bereitet die Wege, bereitet die Bahn, BWV 132",British,1685,1750,"Bach - Cantata Bereitet die Wege, bereitet die Bahn BWV 132 - Bernardini | Netherlands Bach Society",4DzowOUZtB0,1.0,0.022381367,"Bach, Johann Sebastian, Bereitet die Wege, bereitet die Bahn, BWV 132, 4DzowOUZtB0",1097.42546875,0.0,,1.0,Johann Sebastian Bach,Baroque
5886,Bach,Johann Sebastian,"Beschränkt, ihr Weisen dieser Welt, BWV 443",British,1685,1750,"J.S. Bach: Beschränkt, ihr Weisen dieser, Welt BWV 443",06jQk3CGIvU,1.0,0.017109606,"Bach, Johann Sebastian, Beschränkt, ihr Weisen dieser Welt, BWV 443, 06jQk3CGIvU",122.68946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5887,Bach,Johann Sebastian,"Bisher habt ihr nichts gebeten in meinem Namen, BWV 87",British,1685,1750,J. S. Bach: Bisher habt ihr nichts gebeten in meinem Namen (BWV 87) (Koopman),9OFh4UunrCI,1.0,0.026688224,"Bach, Johann Sebastian, Bisher habt ihr nichts gebeten in meinem Namen, BWV 87, 9OFh4UunrCI",1159.66946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5888,Bach,Johann Sebastian,"Die bittre Leidenszeit beginnet abermal, BWV 450",British,1685,1750,"J.S. Bach: Die bittre Leidenszeit beginnet abermal, BWV 450",BY1uD0GZ-Ts,1.0,0.009378606,"Bach, Johann Sebastian, Die bittre Leidenszeit beginnet abermal, BWV 450, BY1uD0GZ-Ts",219.88946875,0.0,,1.0,Johann Sebastian Bach,Baroque
5889,Bach,Johann Sebastian,"Bleib bei uns, denn es will Abend werden, BWV 6",British,1685,1750,"J. S. Bach: Bleib bei uns, denn es will Abend werden (BWV 6) (Koopman)",jjcoxH-bB3o,1.0,0.022831758,"Bach, Johann Sebastian, Bleib bei uns, denn es will Abend werden, BWV 6, jjcoxH-bB3o",1062.07346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5890,Bach,Johann Sebastian,"Brandenburg Concerto No.1 in F major, BWV 1046",British,1685,1750,"Bach: Brandenburg Concerto No. 1 in F major, BWV 1046 (Freiburger Barockorchester)",BOZEj8wyj-I,1.0,0.015503582,"Bach, Johann Sebastian, Brandenburg Concerto No.1 in F major, BWV 1046, BOZEj8wyj-I",1173.67346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5891,Bach,Johann Sebastian,"Brandenburg Concerto No.2 in F major, BWV 1047",British,1685,1750,"Bach: Brandenburg Concerto No. 2 in F major, BWV 1047 (Freiburger Barockorchester)",3HSRIDtwsfM,1.0,0.0074494486,"Bach, Johann Sebastian, Brandenburg Concerto No.2 in F major, BWV 1047, 3HSRIDtwsfM",693.18146875,0.0,,1.0,Johann Sebastian Bach,Baroque
5892,Bach,Johann Sebastian,"Brandenburg Concerto No.3 in G major, BWV 1048",British,1685,1750,"Bach: Brandenburg Concerto No. 3 in G major, BWV 1048 (Freiburger Barockorchester)",QLj_gMBqHX8,1.0,0.0031332576,"Bach, Johann Sebastian, Brandenburg Concerto No.3 in G major, BWV 1048, QLj_gMBqHX8",635.29346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5893,Bach,Johann Sebastian,"Brandenburg Concerto No.4 in G major, BWV 1049",British,1685,1750,"Bach: Brandenburg Concerto No. 4 in G major, BWV 1049 (Freiburger Barockorchester)",G6hQvvhqfJo,1.0,0.007886285,"Bach, Johann Sebastian, Brandenburg Concerto No.4 in G major, BWV 1049, G6hQvvhqfJo",942.37346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5894,Bach,Johann Sebastian,"Brandenburg Concerto No.5 in D major, BWV 1050",British,1685,1750,"Bach: Brandenburg Concerto No. 5 in D major, BWV 1050 (Freiburger Barockorchester)",_V7oujd9djk,1.0,0.014635636,"Bach, Johann Sebastian, Brandenburg Concerto No.5 in D major, BWV 1050, _V7oujd9djk",1183.57346875,0.0,,1.0,Johann Sebastian Bach,Baroque
5895,Bach,Johann Sebastian,"Brandenburg Concerto No.6 in B-flat major, BWV 1051",British,1685,1750,"Bach: Brandenburg Concerto No. 6 in B flat major, BWV 1051 (Freiburger Barockorchester)",CexJQ8VWJfY,1.0,0.0042896615,"Bach, Johann Sebastian, Brandenburg Concerto No.6 in B-flat major, BWV 1051, CexJQ8VWJfY",940.14146875,0.0,,1.0,Johann Sebastian Bach,Baroque
